=======================================================================================
STELLAR OBJECT TYPES DATA FILE
=======================================================================================

Maximum Stellar Object Types Allowed = 1000

Allowable Values for Physical Type:
  None, Planet, Asteroids, Storm, Star, Warp Point, Destroyed Star, Comet

Allowable Values for Planet Size:
  Asteroids, Tiny, Small, Medium, Large, Huge

Allowable Values for Planet Physical Type:
  Rock, Gas

Allowable Values for Planet Atmosphere:
  None, Methane, Oxygen, Hydrogen, Carbon Dioxide

NOTE: The following combinations of planet physical type and atmosphere are
not allowed: Gas x None.

Allowable Values for all other sizes:
  Tiny, Small, Medium, Large, Huge

Allowable Values for Star Age:
  Young, Average, Old, Ancient

Allowable Values for Star Color:
  Yellow, Red, Purple, Green, Blue, White, Orange

Allowable Values for Star Luminosity:
  Dim, Average, Bright

Horrible lies about planet atmosphere texture colors:
None           - Gray
Portrait Filename          := GPT\Planet_Rock_Magenta_02_03.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_02_03_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 02_05
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 02_05
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1490
Portrait Filename          := GPT\Planet_Rock_Magenta_02_05.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_02_05_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 02_07
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 02_07
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1490
Portrait Filename          := GPT\Planet_Rock_Magenta_02_07.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_02_07_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 02_09
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 02_09
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1490
Portrait Filename          := GPT\Planet_Rock_Magenta_02_09.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_02_09_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 03_02
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 03_02
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1505
Portrait Filename          := GPT\Planet_Rock_Magenta_03_02.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_03_02_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 03_04
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 03_04
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1505
Portrait Filename          := GPT\Planet_Rock_Magenta_03_04.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_03_04_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 03_06
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 03_06
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1505
Portrait Filename          := GPT\Planet_Rock_Magenta_03_06.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_03_06_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 03_08
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 03_08
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1505
Portrait Filename          := GPT\Planet_Rock_Magenta_03_08.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_03_08_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 03_10
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 03_10
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1505
Portrait Filename          := GPT\Planet_Rock_Magenta_03_10.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_03_10_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 04_01
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 04_01
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1520
Portrait Filename          := GPT\Planet_Rock_Magenta_04_01.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_04_01_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 04_03
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 04_03
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1520
Portrait Filename          := GPT\Planet_Rock_Magenta_04_03.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_04_03_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 04_05
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 04_05
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1520
Portrait Filename          := GPT\Planet_Rock_Magenta_04_05.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_04_05_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 04_07
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 04_07
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1520
Portrait Filename          := GPT\Planet_Rock_Magenta_04_07.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_04_07_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Magenta Tiny 04_09
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Magenta Tiny 04_09
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 1520
Portrait Filename          := GPT\Planet_Rock_Magenta_04_09.bmp
Large Portrait Filename    := GPT\Planet_Rock_Magenta_04_09_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 01_02
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 01_02
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1354
Portrait Filename          := GPT\Planet_Rock_Indigo_01_02.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_01_02_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 01_04
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 01_04
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1354
Portrait Filename          := GPT\Planet_Rock_Indigo_01_04.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_01_04_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 01_06
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 01_06
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1354
Portrait Filename          := GPT\Planet_Rock_Indigo_01_06.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_01_06_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 01_08
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 01_08
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1354
Portrait Filename          := GPT\Planet_Rock_Indigo_01_08.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_01_08_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 01_10
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 01_10
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1354
Portrait Filename          := GPT\Planet_Rock_Indigo_01_10.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_01_10_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 02_01
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 02_01
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1369
Portrait Filename          := GPT\Planet_Rock_Indigo_02_01.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_02_01_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 02_03
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 02_03
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1369
Portrait Filename          := GPT\Planet_Rock_Indigo_02_03.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_02_03_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 02_05
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 02_05
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1369
Portrait Filename          := GPT\Planet_Rock_Indigo_02_05.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_02_05_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 02_07
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 02_07
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1369
Portrait Filename          := GPT\Planet_Rock_Indigo_02_07.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_02_07_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 02_09
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 02_09
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1369
Portrait Filename          := GPT\Planet_Rock_Indigo_02_09.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_02_09_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 03_02
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 03_02
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1384
Portrait Filename          := GPT\Planet_Rock_Indigo_03_02.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_03_02_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 03_04
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 03_04
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1384
Portrait Filename          := GPT\Planet_Rock_Indigo_03_04.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_03_04_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 03_06
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 03_06
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1384
Portrait Filename          := GPT\Planet_Rock_Indigo_03_06.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_03_06_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 03_08
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 03_08
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1384
Portrait Filename          := GPT\Planet_Rock_Indigo_03_08.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_03_08_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 03_10
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 03_10
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1384
Portrait Filename          := GPT\Planet_Rock_Indigo_03_10.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_03_10_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 04_01
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 04_01
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1399
Portrait Filename          := GPT\Planet_Rock_Indigo_04_01.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_04_01_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 04_03
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 04_03
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1399
Portrait Filename          := GPT\Planet_Rock_Indigo_04_03.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_04_03_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 04_05
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 04_05
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1399
Portrait Filename          := GPT\Planet_Rock_Indigo_04_05.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_04_05_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 04_07
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 04_07
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1399
Portrait Filename          := GPT\Planet_Rock_Indigo_04_07.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_04_07_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Indigo Small 04_09
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Indigo Small 04_09
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1399
Portrait Filename          := GPT\Planet_Rock_Indigo_04_09.bmp
Large Portrait Filename    := GPT\Planet_Rock_Indigo_04_09_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Violet Small 01_02
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Violet Small 01_02
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1414
Portrait Filename          := GPT\Planet_Rock_Violet_01_02.bmp
Large Portrait Filename    := GPT\Planet_Rock_Violet_01_02_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Violet Small 01_04
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Violet Small 01_04
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1414
Portrait Filename          := GPT\Planet_Rock_Violet_01_04.bmp
Large Portrait Filename    := GPT\Planet_Rock_Violet_01_04_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Violet Small 01_06
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Violet Small 01_06
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 1414
Portrait Filename          := GPT\Planet_Rock_Violet_01_06.bmp
Large Portrait Filename    := GPT\Planet_Rock_Violet_01_06_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Rock Methane Violet Small 01_08
Physical Type              := Planet
XFile Class Name           := Planet Rock Methane Violet Small 01_08
